record_id,years_experience,expected_salary_k,age,weekly_hours,num_applications,gender,job_level,industry,city,education_level,political_affiliation,expected_title,skills,education_ordinal,job_level_ordinal,ground_truth_jd_id
REC_00114,,54.0,42.0,48.6,11.0,Female,Director,Manufacturing,Chengdu,Master's,Non-affiliated,IIoT Integrator,"System Integration, Consulting, Operations Management, Robotics Programming, Signal Processing",2.0,6,JD_0384
REC_00115,,30.0,31.0,44.7,11.0,Male,Senior,Education Technology,Zhengzhou,Master's,Non-affiliated,Learning Scientist,"Training, Data Analysis, Predictive Modeling, Tableau/Power BI, SQL, HCI, Pedagogy, Cognitive Science",2.0,3,JD_0461
REC_00116,0.0,10.0,28.0,35.0,9.0,Male,Junior,Education Technology,Beijing,,CPC Member,Architect LMS,"Scheduling Algorithms, LTI Standards, Machine Learning, Game Design, Wireframing, Product Management, Data Visualization, Survey Design",,1,JD_1809
REC_00117,18.0,60.0,43.0,49.1,9.0,Female,Director,Healthcare,Guangzhou,Bachelor's,Non-affiliated,Telemedicine Engineer,"HIPAA/HITECH, SAS, Bioconductor, Genetics, EDC Systems, Legal Standards",1.0,6,JD_0730
REC_00118,3.0,22.0,26.0,47.4,7.0,Female,Mid-level,FinTech,Shenzhen,Bachelor's,Non-affiliated,Credit Scorer,"Regulatory Compliance, Time Series Analysis, Stochastic Calculus, R, Risk Assessment",1.0,2,JD_0303
REC_00119,5.0,25.0,26.0,50.6,6.0,Male,Mid-level,Media,,Bachelor's,Democratic Party Member,Digital Rights Manager,"FFmpeg, Pipeline Development, AR/VR Tech, Networking, Wwise/FMOD",1.0,2,JD_1237
REC_00120,8.0,35.0,32.0,53.9,7.0,Female,Senior,Real Estate,Shanghai,Master's,CPC Member,Investment Analyst,"Lease Administration, Navisworks, Financial Analysis, BIM Coordination, Web GIS",2.0,3,JD_1861
REC_00121,18.0,35.0,38.0,51.9,8.0,Male,Director,Education Technology,Zhengzhou,,,Data Curriculum Scientist,"Experimental Design, System Architecture, Cognitive Science, Machine Learning, Data Visualization, Scheduling Algorithms, Training, Usability Testing",,6,JD_1906
REC_00122,11.0,38.0,33.0,50.8,9.0,Male,Senior,E-Commerce,Chongqing,Bachelor's,Non-affiliated,Personalization Specialist,"Digital Marketing, Supply Chain Management, Qualitative Research, ERP Systems, A/B Testing",1.0,3,JD_0124
REC_00123,2.0,15.0,26.0,48.6,7.0,Male,Junior,Healthcare,Wuhan,Master's,,Genomic Data Analyst,"Data Privacy, Study Design, EDC Systems, Compliance Auditing, SQL, Python",2.0,1,JD_0250
REC_00124,4.0,25.0,28.0,47.6,7.0,Male,Mid-level,Healthcare,Wuhan,Ph.D.,CPC Candidate,Health Informatics Specialist,"Biostatistics, Deep Learning, Bioconductor, GATK, Mobile Development, Statistical Inference, SQL",3.0,2,JD_1820
REC_00125,1.0,15.0,23.0,46.3,7.0,Female,Junior,Logistics,Changsha,Bachelor's,CPC Member,Route Optimization Eng,"Freight Forwarding, WMS (Manhattan/Blue Yonder), Optimization Algorithms, Customer Service, Time Series Forecasting, GIS, Negotiation, Process Optimization",1.0,1,JD_1593
REC_00126,0.0,18.0,,52.1,7.0,Male,Junior,Energy,Hangzhou,Bachelor's,CPC Member,Stability Grid Researcher,"Big Data (Spark), Excel, Power Systems Engineering, Sustainability Strategy, Auditing, Consulting, Plant Operations",1.0,1,JD_1382
REC_00127,,36.0,,45.8,8.0,Female,Director,Retail,Tianjin,Bachelor's,CPC Member,Category Manager,"CRM Systems (Salesforce), Category Management, Space Planning, Strategy Development, Project Management, POS Architecture, Communication",1.0,6,JD_1103
REC_00128,5.0,15.0,27.0,51.4,10.0,Male,Mid-level,Healthcare,Shanghai,Ph.D.,CPC Member,Biostatistician,"Python, SQL Tuning, Study Design, Computer Vision, Survival Analysis, Biostatistics",3.0,2,JD_0511
REC_00129,7.0,30.0,34.0,42.8,8.0,Male,Senior,Gaming,Changsha,Bachelor's,CPC Candidate,Gameplay Programmer,"3D Math, Data Analysis, Logic Design, Computer Graphics, DirectX/Vulkan, Unity",1.0,3,JD_0635
REC_00130,2.0,24.4,27.0,51.1,8.0,Male,Mid-level,Gaming,Shenzhen,,CPC Candidate,Graphics Engine Dev,"Unreal Engine, Adobe Suite, Figma, SQL, Data Visualization, Python, Databases",,2,JD_1900
REC_00131,2.0,13.0,26.0,44.7,6.0,Female,Junior,Logistics,Chongqing,Bachelor's,Non-affiliated,IoT Telemetry Specialist,"GIS, Vendor Management, Analytical Skills, Incoterms, Customer Service",1.0,1,JD_0989
REC_00132,8.0,36.6,31.0,41.0,5.0,Female,Senior,Education Technology,Shanghai,Bachelor's,,Adaptive Learning Dev,"Agile/Scrum, Experimental Design, Articulate/Captivate, LTI Standards, Educational Data Mining",1.0,3,JD_0976
REC_00133,10.0,,32.0,43.0,11.0,Female,Senior,Education Technology,Chongqing,Bachelor's,,EdTech Product Manager,"Educational Data Mining, Algorithm Design, Pedagogy, A/B Testing, Curriculum Development, Scheduling Algorithms, Predictive Modeling",1.0,3,JD_0066
REC_00134,5.0,20.0,31.0,47.5,8.0,Male,Mid-level,Healthcare,Shenzhen,Bachelor's,CPC Candidate,Biostatistician,"PyTorch, EDC Systems, SAS, Deep Learning, HIPAA/HITECH, Cloud Computing (AWS/Azure), Security",1.0,2,JD_1093
REC_00135,10.0,37.0,35.0,53.5,9.0,Male,Manager,Real Estate,Guangzhou,Master's,CPC Member,BIM Coordinator,"AutoCAD, Property Management Software, Earned Value Management, PropTech Market, Agile, Cartography",2.0,5,JD_0496
REC_00136,9.0,30.0,33.0,39.8,8.0,Male,Senior,Real Estate,Beijing,Bachelor's,CPC Member,Building Smart Arch,"Macroeconomics, Portfolio Management, Cartography, Property Management Software, Urban Planning",1.0,3,JD_0889
REC_00137,3.0,,28.0,36.8,2.0,Male,Mid-level,Telecom,Beijing,Master's,CPC Member,Billing Analyst,"Infrastructure, Information Theory, OSS/BSS Systems, SBC Config, Microservices",2.0,2,JD_0007
REC_00138,1.0,18.0,26.0,32.5,4.0,Male,Junior,Real Estate,Shenzhen,Bachelor's,CPC Member,Leasing Ops Lead,"Urban Planning, Python (GeoPandas), Property Management Software, Systems Integration, Macroeconomics, Valuation",1.0,1,JD_1034
REC_00139,9.0,,34.0,35.9,4.0,Male,Senior,Media,Beijing,Bachelor's,Non-affiliated,Interactive Producer,"Python, DRM Technologies, Copywriting, Agile/Scrum, Content Licensing",1.0,3,JD_0058
REC_00140,0.0,12.0,26.0,46.8,10.0,Female,Junior,Retail,Zhengzhou,Bachelor's,Non-affiliated,CRM Data Analyst,"Loss Prevention, Pricing Strategy, Market Research, Communication, POS Architecture, Space Planning, Auditing, C# / Java",1.0,1,JD_0000
REC_00141,2.0,12.0,27.0,,9.0,Female,Mid-level,Healthcare,Xi'an,Bachelor's,Non-affiliated,Scientist Bioinformatics,"HIPAA/HITECH, Linux/Unix, Network Security, SAS, Regulatory Compliance, R",1.0,2,JD_0511
REC_00142,5.0,25.0,26.0,46.6,11.0,Male,Senior,Gaming,Wuhan,Master's,Non-affiliated,Gameplay Programmer,"Project Management, Game Engines, Excel, DirectX/Vulkan, Cybersecurity, Databases, Figma",2.0,3,JD_0289
REC_00143,5.0,23.0,32.0,38.1,3.0,Female,Senior,Real Estate,Shenzhen,Bachelor's,Non-affiliated,Valuation Analyst,"Excel, Python, Underwriting, Web GIS, Macroeconomics, Python/R",1.0,3,JD_1832
REC_00144,4.0,20.0,29.0,37.7,11.0,Male,Mid-level,Gaming,Nanjing,Master's,CPC Candidate,Graphics Engine Dev,"Live Operations, UI/UX Design, Agile, C/C++, Assembly, Reverse Engineering, Economy Modeling",2.0,2,JD_0276
REC_00145,4.0,20.0,,44.7,10.0,Female,Mid-level,Manufacturing,Xi'an,Bachelor's,Non-affiliated,Smart Factory Consultant,"Chemistry, Consulting, IoT, Computer Vision, Kinematics",1.0,2,JD_1049
REC_00146,2.0,10.0,29.0,47.4,12.0,Male,Junior,FinTech,Changsha,Bachelor's,CPC Member,Quantitative Specialist,"Time Series Analysis, AML/KYC, Payment Gateways, Auditing, Logistic Regression, Ethereum, Anomaly Detection, Java",1.0,1,JD_0157
REC_00147,13.0,50.0,34.0,50.9,10.0,Male,Director,Manufacturing,Beijing,Master's,Non-affiliated,Quality Control Spec,"ERP/MRP Systems, Operations Management, SCADA, Risk Management, Problem Solving, Production Planning, SPC",2.0,6,JD_0384
REC_00148,7.0,16.0,31.0,42.1,9.0,Male,Mid-level,Energy,Suzhou,Master's,,Grid Stability Researcher,"Energy Markets, Data Verification, Risk Assessment (HAZOP), Time Series Forecasting, Energy Yield Modeling, Research, Carbon Auditing, Environmental Science",2.0,2,JD_0054
REC_00149,0.0,10.0,25.0,42.8,6.0,Male,Intern,Real Estate,Shanghai,Bachelor's,Non-affiliated,RE Portfolio Strategist,"Python, Python (GeoPandas), Financial Analysis, BMS Systems, Argus, Data Analysis, Navisworks, Data Visualization",1.0,0,JD_0659
REC_00150,8.0,40.0,33.0,39.6,9.0,Female,Manager,Logistics,,Bachelor's,,Fleet Ops Manager,"Urban Logistics, Kafka, Incoterms, Telematics, Spark, Operations Research, Inventory Management, IoT Security",1.0,5,JD_0727
REC_00151,20.0,50.0,45.0,52.7,12.0,Male,VP,E-Commerce,Chongqing,Ph.D.,,Search Relevance Developer,"Spark, Journey Mapping, IoT, A/B Testing, Learning to Rank",3.0,7,JD_0374
REC_00152,11.0,20.0,33.0,51.9,6.0,Male,Senior,Logistics,Nanjing,Master's,Non-affiliated,IoT Telemetry Analyst,"Spark, Negotiation, Supply Chain Law, Vendor Management, Physical Security, S&OP Process",2.0,3,JD_0206
REC_00153,1.0,13.0,26.0,40.8,10.0,Male,Junior,Healthcare,Chengdu,Bachelor's,Non-affiliated,Telemedicine Engineer,"Data Privacy, Biostatistics, Compliance Auditing, Security, Mobile Development, SQL, R, SAS",1.0,1,JD_0156
REC_00154,8.0,26.0,30.0,41.7,11.0,Male,Senior,Logistics,Chengdu,Bachelor's,Non-affiliated,Route Optimization Eng,"Negotiation, Optimization Algorithms, Vendor Management, Operations Research, Inventory Management, Supply Chain Law, EDI",1.0,3,JD_1987
REC_00155,2.0,18.0,29.0,41.2,4.0,Female,Junior,Logistics,Wuhan,High School,CPC Member,Route Optimization Eng,"Time Series Forecasting, Risk Assessment, Customs Regulations, Analytical Skills, Supply Chain Law, Fleet Management",0.0,1,JD_1881
REC_00156,7.0,32.0,34.0,48.1,5.0,Female,Senior,Education Technology,Tianjin,Master's,,Designer Instructional,"Experimental Design, Psychometrics, Product Management, NLP, Curriculum Development, Cognitive Science, Articulate/Captivate",2.0,3,JD_0507
REC_00157,5.0,,31.0,,9.0,Female,Mid-level,Energy,Shenzhen,Bachelor's,CPC Member,Renewable Analyst,"Risk Assessment (HAZOP), SQL, Control Systems, Carbon Accounting, ESG Reporting, Environmental Comp, Decline Curve Analysis, Energy Markets",1.0,2,JD_0054
REC_00158,8.0,40.0,33.0,,8.0,Male,Senior,Gaming,Tianjin,Master's,Non-affiliated,UI/UX Game Designer,"Communication, GPU Profiling, Data Visualization, SQL, 3D Math",2.0,3,JD_0871
REC_00159,12.0,35.0,37.0,31.8,9.0,Female,Manager,Manufacturing,Changsha,Bachelor's,Democratic Party Member,SC Risk Manager,"Computer Vision, Excel, Business Continuity, Production Planning, ERP/MRP Systems",1.0,5,JD_0700
REC_00160,0.0,,20.0,45.3,4.0,Female,Junior,Telecom,Zhengzhou,Master's,Non-affiliated,Telco Cyber Specialist,"OSS/BSS Systems, Revenue Assurance, Billing Systems, GIS (ArcGIS/QGIS), Microservices",2.0,1,JD_0110
REC_00161,0.0,15.0,24.0,,6.0,Male,Junior,Education Technology,Zhengzhou,Master's,Non-affiliated,Architect LMS,"Qualitative Research, Algorithm Design, Roadmapping, Usability Testing, Pedagogy, Product Management",2.0,1,JD_1492
REC_00162,5.0,15.0,34.0,41.8,10.0,Male,Mid-level,Manufacturing,,Bachelor's,Non-affiliated,IIoT Integrator,"Python, Automation, Industry 4.0, Chemistry, Quality Assurance",1.0,2,JD_1126
REC_00163,5.0,20.0,30.0,38.0,8.0,Female,Mid-level,FinTech,Shanghai,Ph.D.,CPC Member,Compliance Officer,"Logistic Regression, Market Microstructure, Go, Anomaly Detection, AML/KYC, Credit Risk Modeling, Solidity, Actuarial Modeling",3.0,2,JD_0303
REC_00164,,10.0,25.0,36.6,12.0,Male,Intern,Telecom,Tianjin,Master's,CPC Member,Fiber Planner,"Spectrum Analysis, Safety Compliance, 5G Architecture, Excel, Cloud Computing, Signal Processing, Revenue Assurance",2.0,0,JD_0720
REC_00165,4.0,15.0,,45.7,8.0,Male,Mid-level,Logistics,Nanjing,Master's,CPC Member,Inventory Controller,"Freight Forwarding, S&OP Process, C++, Logistics Coordination, Process Optimization, Excel, Operations Research, IoT Platforms",2.0,2,JD_0336
REC_00166,13.0,29.0,39.0,43.2,4.0,Male,Lead,Gaming,Guangzhou,High School,Non-affiliated,Researcher Behavior,"Shader Programming, Data Analysis, Narrative Design, C#, Machine Learning, Project Management",0.0,4,JD_0703
REC_00167,13.0,35.0,37.0,42.8,8.0,Male,Manager,Education Technology,Suzhou,Master's,CPC Candidate,Curriculum Data Scientist,"Behavioral Psychology, Training, LTI Standards, Data Visualization, Roadmapping, Predictive Modeling, Wireframing",2.0,5,JD_0540
REC_00168,7.0,19.0,31.0,47.0,13.0,Male,Mid-level,E-Commerce,Wuhan,Ph.D.,Non-affiliated,Search Relevance Engineer,"Spark, Data Analysis, Learning to Rank, Elasticsearch, Demand Forecasting, Google Ads, Tableau, UX Strategy",3.0,2,JD_0885
REC_00169,7.0,39.0,28.0,48.4,10.0,Male,Senior,Logistics,Beijing,Bachelor's,Non-affiliated,Freight Forwarder,"IoT Security, Excel/VBA, Trade Compliance, Supply Chain Law, C++",1.0,3,JD_1589
REC_00170,3.0,15.0,31.0,40.7,8.0,Male,Mid-level,Real Estate,Suzhou,Bachelor's,Non-affiliated,Leasing Ops Lead,"Real Estate Economics, GIS (ArcGIS), Product Management, Negotiation, Web GIS, Macroeconomics, Revit, IoT Architecture",1.0,2,JD_0711
REC_00171,9.0,43.0,37.0,57.2,5.0,Female,Lead,Energy,Hangzhou,Ph.D.,CPC Member,Trader Energy,"Economics, Decline Curve Analysis, Risk Assessment (HAZOP), Energy Yield Modeling, Control Systems, PSCAD/PSS®E",3.0,4,JD_0059
REC_00172,1.0,10.0,24.0,46.0,5.0,Male,Intern,Manufacturing,Xi'an,Master's,Non-affiliated,Lean Six Sigma Lead,"Signal Processing, IoT Architecture, Consulting, PLC Programming, Risk Management",2.0,0,JD_0836
REC_00173,2.0,17.0,27.0,41.3,9.0,Male,Junior,Education Technology,Beijing,Ph.D.,Non-affiliated,Curriculum Data Scientist,"Tableau/Power BI, Survey Design, Communication, Cognitive Science, Python, Instructional Design, LTI Standards",3.0,1,JD_1492
REC_00174,2.0,15.0,28.0,38.9,10.0,Male,Junior,E-Commerce,Chongqing,Bachelor's,Non-affiliated,Digital Marketer,"ERP Systems, C++, Supply Chain Management, Machine Learning, Warehouse Management Systems, ROS",1.0,1,JD_0359
REC_00175,0.0,10.0,22.0,53.2,3.0,Female,Junior,Retail,Nanjing,,CPC Member,POS Systems Dev,"CRM Systems (Salesforce), Visual Merchandising, Omnichannel Retail, Vendor Management, API Integration",,1,JD_1740
REC_00176,10.0,30.0,36.0,41.6,7.0,Male,Senior,Education Technology,Suzhou,Master's,CPC Member,Scientist Learning,"Wireframing, Usability Testing, Data Visualization, Articulate/Captivate, HCI",2.0,3,JD_0461
REC_00177,6.0,35.0,30.0,43.5,11.0,Male,Senior,E-Commerce,Suzhou,Bachelor's,Non-affiliated,Conversion Optimizer,"ROS, Tableau, HTML/CSS, Copywriting, Data Analysis, Cohort Analysis",1.0,3,JD_0495
REC_00178,17.0,31.0,39.0,36.5,,Female,Manager,Gaming,Xi'an,Ph.D.,Non-affiliated,Gameplay Programmer,"Go, A/B Testing, Economy Modeling, Agile, Cybersecurity",3.0,5,JD_0998
REC_00179,9.0,40.0,31.0,,6.0,Male,Senior,Gaming,Suzhou,High School,,Gameplay Programmer,"Figma, Live Operations, SQL, Psychometrics, Unity, Scripting (Lua/Python), Data Visualization",0.0,3,JD_0703
REC_00180,6.0,15.0,34.0,47.8,6.0,Female,Mid-level,FinTech,Shanghai,Bachelor's,Non-affiliated,Actuarial Scientist,"SAS, Quantitative Finance, Go, Financial Modeling, Anomaly Detection, Time Series Analysis, Actuarial Modeling",1.0,2,JD_0303
REC_00181,5.0,,31.0,41.7,8.0,Female,Senior,Real Estate,Nanjing,Ph.D.,Non-affiliated,Ops Leasing Lead,"UX/UI, Valuation, Property Management Software, Navisworks, Agile, Web GIS, Network Security",3.0,3,JD_0011
REC_00182,5.0,35.0,29.0,51.0,4.0,Female,Senior,Education Technology,Zhengzhou,Master's,Non-affiliated,Gamification Expert,"Educational Data Mining, NLP, Multimedia, API Development, Psychometrics, Curriculum Development, Java/C#",2.0,3,JD_0976
REC_00183,0.0,10.0,23.0,50.5,9.0,Male,Junior,Real Estate,Chongqing,Master's,Non-affiliated,Leasing Ops Lead,"Risk Modeling, UX/UI, Urban Planning, Financial Analysis, Operations Management, Due Diligence, Corporate Finance",2.0,1,JD_1216
REC_00184,9.0,25.0,38.0,37.3,6.0,Female,Lead,Healthcare,Nanjing,Bachelor's,,Telemedicine Engineer,"EHR/EMR Systems, System Architecture, Risk Management, Epidemiology, PyTorch, Bash/Shell",1.0,4,JD_0781
REC_00185,4.0,25.0,29.0,40.2,,Male,Mid-level,Retail,Xi'an,High School,Non-affiliated,CRM Data Analyst,"A/B Testing, Pricing Strategy, Python, Operations Research, Visual Merchandising",0.0,2,JD_0242
REC_00186,1.0,14.0,29.0,40.9,6.0,Male,Junior,Logistics,Tianjin,Bachelor's,Non-affiliated,Fleet Ops Head of,"Physical Security, WMS (Manhattan/Blue Yonder), IoT Security, Process Optimization, Supply Chain Law",1.0,1,JD_0550
REC_00187,5.0,17.0,31.0,45.9,3.0,Male,Mid-level,Gaming,Beijing,High School,CPC Member,Economy Designer,"Narrative Design, NLP, Economy Modeling, DirectX/Vulkan, Excel, Monetization Strategy, C#, Databases",0.0,2,JD_1578
REC_00188,13.0,43.0,42.0,37.5,8.0,Female,Lead,Logistics,Zhengzhou,Master's,Non-affiliated,Freight Forwarder,"Customs Regulations, SQL, EDI, Vendor Management, Trade Compliance",2.0,4,JD_1854
REC_00189,10.0,40.0,36.0,43.6,7.0,Male,Senior,Manufacturing,Nanjing,Ph.D.,Non-affiliated,Automation Architect,"System Integration, Lean Manufacturing, Reliability Engineering, Process Improvement, Excel, Kinematics, Design of Experiments (DOE), Financial Analysis",3.0,3,JD_1306
REC_00190,3.0,15.0,28.0,34.1,5.0,Male,Junior,E-Commerce,Nanjing,Master's,CPC Member,Supply Chain Planner,"Cohort Analysis, Python, Growth Marketing, Data Analysis, Vector Databases, Machine Learning, Data Governance, Copywriting",2.0,1,JD_0277
REC_00191,2.0,17.0,25.0,48.8,9.0,Male,Junior,Energy,Guangzhou,Master's,Non-affiliated,Trader Energy,"Data Verification, Plant Operations, Environmental Science, Troubleshooting, Control Systems, Thermodynamics",2.0,1,JD_0825
REC_00192,2.0,,27.0,44.1,6.0,Male,Junior,Retail,Chongqing,Bachelor's,CPC Member,Buying Coordinator,"Survey Design, Qualitative Research, SPSS, E-commerce, API Integration, POS Architecture, Visual Merchandising",1.0,1,JD_0000
REC_00193,1.0,,26.0,35.6,9.0,Female,Junior,FinTech,Chongqing,Ph.D.,CPC Member,Investment Banker,"Web3.js, Cryptography, Excel, Financial Risk Management, Java, XGBoost",3.0,1,JD_0002
REC_00194,1.0,13.0,30.0,38.6,8.0,Male,Junior,Healthcare,Chengdu,,Non-affiliated,Biostatistician,"Legal Standards, R, Survival Analysis, Clinical Trial Design, HIPAA/HITECH, SQL Tuning, Biostatistics, SAS",,1,JD_0156
REC_00195,,12.0,27.0,55.4,,Female,Junior,Manufacturing,Suzhou,Ph.D.,Non-affiliated,Quality Control Spec,"Machine Learning, Business Continuity, ROS, Kinematics, C++, PLC Programming",3.0,1,JD_0367
REC_00196,4.0,,27.0,38.6,5.0,Female,Mid-level,Manufacturing,Nanjing,Bachelor's,Non-affiliated,Maint Predictive Eng,"Signal Processing, SCADA, IoT Architecture, Six Sigma Black Belt, Design of Experiments (DOE), Reliability Engineering, Edge Computing, Manufacturing Execution Systems (MES)",1.0,2,JD_0025
REC_00197,2.0,16.3,28.0,30.8,14.0,Female,Junior,Education Technology,Zhengzhou,Bachelor's,Non-affiliated,Gamification Expert,"Machine Learning, Cloud Computing, Psychometrics, Operations Management, Data Visualization, Behavioral Psychology, Algorithm Design, Agile/Scrum",1.0,1,JD_1492
REC_00198,10.0,30.0,33.0,43.3,8.0,Female,Senior,Logistics,Nanjing,Bachelor's,Democratic Party Member,Route Optimization Eng,"Process Optimization, WMS (Manhattan/Blue Yonder), Statistical Modeling, SQL, Customer Service",1.0,3,JD_0286
REC_00199,18.0,60.0,,44.1,9.0,Female,VP,Logistics,,Bachelor's,CPC Member,Route Optimization Eng,"Logistics Coordination, Inventory Management, Analytical Skills, Kafka, OR-Tools, Excel/VBA, Time Series Forecasting",1.0,7,JD_1214
REC_00200,12.0,29.0,37.0,47.4,8.0,Female,Senior,Retail,Guangzhou,Bachelor's,Non-affiliated,Buying Coordinator,"Loss Prevention, Category Management, POS Architecture, Market Research, Vendor Management, CRM Systems (Salesforce), Data Entry, Communication",1.0,3,JD_0170
REC_00201,7.0,19.0,,40.6,10.0,Male,Senior,Media,Xi'an,Master's,Non-affiliated,Strategist Social,"Java/Go, FFmpeg, Pipeline Development, Social Media Analytics, Video Codecs (H.264/H.265), Agile/Scrum",2.0,3,JD_0089
REC_00202,4.0,18.0,29.0,40.7,12.0,Female,Mid-level,Logistics,Beijing,Master's,Non-affiliated,Inventory Controller,"Excel, Kafka, Supply Chain Management, Inventory Management, Spark, Supply Chain Law",2.0,2,JD_0014
REC_00203,11.0,35.0,36.0,41.9,5.0,Male,Lead,Media,,Master's,Non-affiliated,Broadcast Engineer,"Audio Programming, DRM Technologies, Budgeting, Marketing, Wwise/FMOD, Video Codecs (H.264/H.265)",2.0,4,JD_1465
REC_00204,5.0,25.0,31.0,41.0,10.0,Female,Mid-level,Retail,Shanghai,Master's,CPC Candidate,Visual Merchandiser,"Data Visualization, Excel, Data Analysis, Operations Research, Python, Auditing, C# / Java, Market Research",2.0,2,JD_0242
